Customer ID;Churn Label;Churned;Account Length (in months);Local Calls;Local Mins;Intl Calls;Intl Mins;Intl Active;Intl Plan;Extra International Charges;Customer Service Calls;Avg Monthly GB Download;Unlimited Data Plan;Extra Data Charges;State;Phone Number;Gender;Age;Under 30;Senior;Group;Number of Customers in Group;Device Protection & Online Backup;Contract Type;Payment Method;Monthly Charge;Total Charges;Churn Category;Churn Reason;Fecha de contacto;Fecha de ultima transaccion;Antigüedad del cliente (en meses);Segmento de cliente;Promedio mensual de gastos;Número de quejas o soporte;Método preferido de contacto;Descuento aplicado;Hobby;Favorite TV Show;Internal Notes
1619-CUNA;No;0;56;209;389,6;0;0;No;no;0;0;7;1;0;NV;395-5783;Female;58;No;No;No;0;Yes;  Two Year   ;direct debit;42;2324;;;2021/10/16;31/1/20;33;Bajo;50,39977894;6;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
8076-CNIR;No;0;71;107;285,2;0;0;No;no;0;0;3;1;0;NM;366-9211;Female;67;No;Yes;No;0;Yes;  Two Year   ;CREDIT CARD;35;2479;;;2021/07/03;11/10/20;70;Alto;40,08593302;5;Teléfono;VERDADERO;Running;Game of Thrones;No relevant issues
3457-UWLC;No;0;56;246;779,6;0;0;No;no;0;0;4;1;0;ID;297-7702;Female;63;No;No;No;0;No;  One Year   ;DIRECT DEBIT;50;2791;;;2020-04-11;8/3/20;76;Bajo;47,39091508;7;Teléfono;FALSO;Running;Friends;No relevant issues
1581-MGTB;No;0;71;125;282,2;284;958.5;Yes;no;319,5;0;7;0;71;WY;313-8668;Female;37;No;No;No;0;Yes;  Two Year   ;CREDIT CARD;26;1810;;;2021/01/08;5/8/20;11;Medio;28,53363059;3;SMS;VERDADERO;Cooking;Breaking Bad;No relevant issues
0690-UTSF;No;0;6;22;59,5;0;0;No;no;0;0;0;0;0;WV;312-5383;Female;46;No;No;No;0;No;  Two Year   ;credit card;11;63;;;2021-05-14;27/4/22;75;Bajo;10,64951667;2;SMS;VERDADERO;Running;Breaking Bad;No relevant issues
9624-AHRD;No;0;21;125;296,5;168;243.6;Yes;no;121,8;1;0;0;0;TX;395-6002;Female;25;Yes;No;No;0;No;  Month-to-Month   ;direct debit;10;216;;;2020/11/24;13/4/20;99;Alto;10,732043;4;Email;FALSO;Reading;Friends;No relevant issues
3519-RQOB;No;0;42;200;416,8;168;411.6;Yes;no;102,9;0;0;0;0;RI;316-6407;Female;67;No;Yes;Yes;4;No;  Two Year   ;CREDIT CARD;9;388;;;2022-08-28;29/6/22;14;Bajo;10,79243973;10;Email;FALSO;Cooking;Friends;No relevant issues
1712-COVA;No;0;10;67;143,9;0;0;No;no;0;0;0;0;0;ID;323-9589;Female;27;Yes;No;No;0;No;  One Year   ;CREDIT CARD;7;71;;;2021-05-21;9/1/23;84;Alto;8,234052471;4;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
9890-EGWB;No;0;51;208;562,7;204;504.9;Yes;no;101;0;21;1;0;TX;288-2354;Female;21;Yes;No;No;0;Yes;  One Year   ;direct debit;50;2567;;;2023-03-20;26/8/21;25;Alto;44,97261819;6;SMS;VERDADERO;Reading;Game of Thrones;No relevant issues
4780-MYHH;No;0;65;287;581,4;260;708.5;Yes;yes;0;0;24;1;0;FL;289-10391;Hombre;27;Yes;No;No;0;Yes;  One Year   ;direct debit;62;3987;;;2020-04-16;29/1/23;78;Bajo;63,03053812;10;Email;FALSO;Reading;Stranger Things;No relevant issues
4607-OTFW;No;0;14;57;155,5;112;117.6;Yes;no;39,2;0;5;1;0;KY;377-8309;Female;42;No;No;Yes;2;No;  Month-to-Month   ;credit card;42;592;;;2023-05-25;25/3/23;84;Bajo;37,19643247;4;Email;FALSO;Cooking;Game of Thrones;No relevant issues
6933-QJFI;Yes;1;4;8;20,5;0;0;No;no;0;5;1;1;0;NE;327-6764;Female;46;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;12;49;Attitude;Attitude of service provider;2020-04-30;26/4/21;84;Alto;13,05460956;0;SMS;VERDADERO;Cooking;Game of Thrones;No relevant issues
8798-DRQY;No;0;68;280;747,8;408;714;Yes;no;178,5;0;10;1;0;RI;332-2889;Female;55;No;No;Yes;3;Yes;  One Year   ;direct debit;38;2606;;;2020/09/05;28/12/22;101;Alto;43,70622329;6;SMS;FALSO;Cooking;Friends;No relevant issues
5088-QWNF;No;0;73;265;729,8;0;0;No;no;0;0;3;1;0;DE;346-2359;Female;68;No;Yes;No;0;Yes;  Two Year   ;CREDIT CARD;38;2808;;;2020/04/12;1/1/21;7;Bajo;35,78986752;3;SMS;FALSO;Reading;Friends;No relevant issues
5591-AKJX;No;0;32;48;159,1;0;0;No;no;0;0;3;1;0;TN;352-1127;Hombre;32;No;No;No;0;No;  Month-to-Month   ;credit card;36;1137;;;2023/07/16;29/3/21;32;Bajo;38,0870706;9;SMS;VERDADERO;Gaming;Stranger Things;No relevant issues
5864-ZMNK;No;0;66;301;661,8;0;0;No;no;0;0;5;1;0;CT;241-3242;Female;56;No;No;No;0;Yes;  Two Year   ;direct debit;38;2494;;;2021-11-17;12/3/23;29;Alto;40,9560091;2;Teléfono;VERDADERO;Running;Stranger Things;No relevant issues
9620-DOEB;No;0;16;48;125,1;64;224;Yes;no;74,7;0;0;0;0;CO;377-1479;Female;23;Yes;No;Yes;4;No;  Month-to-Month   ;DIRECT DEBIT;13;202;;;2020-12-14;4/2/23;96;Alto;10,76764729;4;SMS;FALSO;Reading;Friends;No relevant issues
0870-JGEF;No;0;69;406;1099,4;0;0;No;no;0;0;0;0;0;HI;272-8890;Hombre;59;No;No;Yes;5;No;  Two Year   ;credit card;8;543;;;2021-04-04;11/8/22;44;Bajo;8,678264345;1;Email;FALSO;Reading;Friends;No relevant issues
3103-UDJU;No;0;50;128;399,1;200;640;Yes;yes;0;1;0;0;0;OH;254-1968;Hombre;67;No;Yes;No;0;No;  Two Year   ;credit card;16;792;;;2023/07/31;21/4/23;11;Medio;18,83915954;9;Teléfono;VERDADERO;Running;Game of Thrones;No relevant issues
5747-CIZP;No;0;48;88;237,6;0;0;No;no;0;0;0;0;0;KS;349-6964;Female;23;Yes;No;Yes;2;No;  Two Year   ;CREDIT CARD;8;400;;;2020/05/30;12/4/21;46;Bajo;8,092748434;5;SMS;VERDADERO;Reading;Breaking Bad;No relevant issues
2269-QZKE;No;0;48;232;532,9;0;0;No;no;0;0;29;1;0;MI;331-5610;Hombre;38;No;No;Yes;3;Yes;  One Year   ;CREDIT CARD;36;1731;;;2023-07-27;13/1/20;38;Alto;41,27056749;2;SMS;FALSO;Cooking;Stranger Things;No relevant issues
8480-PQGG;No;0;9;25;60;0;0;No;no;0;1;5;1;0;MA;411-6598;Hombre;71;No;Yes;No;0;Yes;  Two Year   ;CREDIT CARD;20;170;;;2020/10/11;24/8/21;78;Alto;19,8635981;4;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
7273-ZXNC;No;0;69;349;757,2;0;0;No;no;0;0;12;0;62;TX;282-9406;Female;21;Yes;No;Yes;4;Yes;  One Year   ;CREDIT CARD;50;3446;;;2020-05-17;7/3/22;12;Alto;57,6568218;6;Email;VERDADERO;Reading;Breaking Bad;No relevant issues
4993-PKEU;No;0;17;31;86,3;0;0;No;no;0;0;6;0;28;MS;257-9779;Female;44;No;No;No;0;Yes;  Month-to-Month   ;direct debit;12;212;;;2020-06-25;8/12/20;36;Alto;13,63923109;5;Email;VERDADERO;Reading;Stranger Things;No relevant issues
9307-QZCU;Yes;1;1;4;11;0;0;No;no;0;0;14;1;0;IL;316-9859;Hombre;23;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;44;44;Competitor;Competitor made better offer;2020-12-03;12/7/21;82;Medio;45,37996044;1;Teléfono;FALSO;Cooking;Breaking Bad;No relevant issues
8948-BUNW;No;0;55;257;499,3;0;0;No;no;0;0;6;1;0;AK;348-7317;Hombre;60;No;No;No;0;Yes;  One Year   ;credit card;18;1021;;;2020-03-02;18/5/21;96;Medio;20,21172771;2;SMS;FALSO;Running;Game of Thrones;No relevant issues
7103-VJQC;Yes;1;2;8;21,9;0;0;No;no;0;4;5;1;0;WA;318-3432;Female;30;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;27;59;Other;Moved;2023/03/13;14/7/22;112;Bajo;28,92339751;4;SMS;FALSO;Cooking;Stranger Things;No relevant issues
9294-MVLK;No;0;68;390;948,4;0;0;No;no;0;0;9;1;0;GA;361-4910;Female;36;No;No;No;0;No;  Two Year   ;DIRECT DEBIT;31;2087;;;2023-05-06;12/8/22;14;Medio;29,35261825;2;Email;VERDADERO;Reading;Game of Thrones;No relevant issues
4142-QYAR;No;0;70;149;351,1;0;0;No;no;0;2;0;0;0;AZ;377-3956;Female;28;Yes;No;Yes;2;No;  Two Year   ;CREDIT CARD;6;408;;;2020-01-16;23/3/22;117;Alto;6,900509855;7;Email;VERDADERO;Reading;Game of Thrones;No relevant issues
2756-VSDX;Yes;1;19;29;94,4;0;0;No;yes;0;1;5;1;0;MS;393-2627;Hombre;54;No;No;No;0;No;  One Year   ;direct debit;39;736;Competitor;Competitor offered more data;2022-07-14;15/9/21;7;Bajo;34,81789035;8;Email;FALSO;Cooking;Friends;No relevant issues
5498-TAQR;No;0;6;13;22,6;0;0;No;no;0;0;4;0;13;SC;330-4914;Hombre;80;No;Yes;No;0;Yes;  Two Year   ;DIRECT DEBIT;35;197;;;2023-09-16;8/2/23;40;Medio;37,43599741;5;Teléfono;VERDADERO;Gaming;Game of Thrones;No relevant issues
5279-QDBV;No;0;61;150;365,8;244;622.2;Yes;yes;0;0;7;0;3;MS;330-9820;Hombre;69;No;Yes;No;0;No;  One Year   ;DIRECT DEBIT;47;2857;;;2020/09/10;3/12/23;109;Medio;44,70913978;5;SMS;FALSO;Cooking;Friends;No relevant issues
8754-CRSN;No;0;29;98;202,1;0;0;No;no;0;0;0;0;0;TN;418-6512;Female;49;No;No;No;0;No;  Month-to-Month   ;PAPER CHECK;9;262;;;2020-08-24;10/11/23;1;Alto;10,20046353;4;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
2267-OQZH;No;0;70;187;492,5;0;0;No;no;0;0;9;1;0;MN;344-5117;Hombre;35;No;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;24;1715;;;2020-05-12;4/5/23;105;Alto;23,32936501;4;SMS;FALSO;Gaming;Stranger Things;No relevant issues
6874-BHTN;No;0;9;48;98;0;0;No;no;0;0;10;1;0;GA;283-8609;Female;36;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;26;231;;;2022/03/19;27/9/22;49;Alto;30,01239271;2;SMS;FALSO;Reading;Breaking Bad;No relevant issues
7288-OZRM;No;0;66;184;394,7;132;389.4;Yes;no;194,7;0;5;1;0;WI;415-3537;Female;48;No;No;Yes;2;No;  Two Year   ;credit card;29;1896;;;2023/12/20;20/11/23;19;Bajo;33,31548975;10;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
9181-IWNV;No;0;7;56;117,1;14;53.2;Yes;no;26,6;0;18;1;0;GA;403-8904;Female;46;No;No;Yes;3;Yes;  Month-to-Month   ;direct debit;23;166;;;2022/08/01;6/1/23;77;Medio;21,10100325;6;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
0295-ETJE;Yes;1;6;19;48;0;0;No;no;0;4;20;1;0;TN;335-10350;Hombre;20;Yes;No;No;0;No;  Month-to-Month   ;paper check;17;105;Price;Long distance charges;2023-08-06;7/5/22;13;Medio;18,83345033;1;Teléfono;VERDADERO;Cooking;Game of Thrones;No relevant issues
7849-VCMM;No;0;28;149;444,6;0;0;No;no;0;0;17;1;0;VA;384-7216;Hombre;25;Yes;No;No;0;Yes;  Month-to-Month   ;CREDIT CARD;47;1311;;;2022/03/23;24/9/23;63;Alto;55,49696988;3;Teléfono;VERDADERO;Running;Breaking Bad;No relevant issues
6946-GKZX;No;0;73;204;513,1;0;0;No;no;0;0;12;1;0;CA;333-5192;Hombre;21;Yes;No;No;0;No;  Two Year   ;direct debit;53;3873;;;2023-08-15;8/2/23;80;Bajo;49,16046939;8;Email;VERDADERO;Gaming;Game of Thrones;No relevant issues
5221-TEQT;No;0;9;12;36,7;0;0;No;no;0;2;19;1;0;TN;308-8979;Female;21;Yes;No;No;0;No;  Month-to-Month   ;CREDIT CARD;17;156;;;2021-08-12;9/1/21;49;Bajo;17,68402101;0;Email;FALSO;Gaming;Game of Thrones;No relevant issues
3292-VXEM;No;0;67;115;269,2;0;0;No;no;0;0;28;1;0;TX;345-9168;Hombre;33;No;No;No;0;Yes;  One Year   ;direct debit;28;1904;;;2020-07-08;9/5/22;98;Medio;25,49656979;8;Teléfono;VERDADERO;Gaming;Stranger Things;No relevant issues
0067-BNMH;Yes;1;15;47;118,8;45;154.5;Yes;no;77,3;3;13;0;12;MI;348-5569;Hombre;46;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;20;297;Attitude;Attitude of support person;2021/03/10;17/3/23;112;Alto;23,97999757;0;Teléfono;FALSO;Cooking;Game of Thrones;No relevant issues
5560-RHYI;Yes;1;2;9;19,8;0;0;No;no;0;0;10;0;4;SD;370-7330;Hombre;41;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;46;82;Competitor;Competitor made better offer;2023/07/16;17/6/23;95;Bajo;53,87880125;5;Email;VERDADERO;Running;Stranger Things;No relevant issues
6382-GKJC;No;0;47;379;745,7;0;0;No;no;0;0;11;1;0;AL;380-3437;Hombre;30;No;No;No;0;Yes;  One Year   ;CREDIT CARD;34;1593;;;2023-03-21;21/12/23;61;Alto;28,0277012;7;SMS;VERDADERO;Cooking;Friends;No relevant issues
9953-TYBX;No;0;46;192;682,5;0;0;No;no;0;2;5;0;18;CT;327-5904;Female;43;No;No;Yes;2;Yes;  One Year   ;direct debit;27;1228;;;2020/09/09;11/2/23;8;Medio;31,68913081;4;Teléfono;FALSO;Reading;Stranger Things;No relevant issues
7145-TRML;No;0;66;437;993,9;0;0;No;no;0;0;15;1;0;AL;329-9431;Hombre;21;Yes;No;No;0;Yes;  Two Year   ;direct debit;54;3577;;;2020/01/14;29/8/21;29;Bajo;59,06741514;6;Email;FALSO;Cooking;Game of Thrones;No relevant issues
1575-JFGV;No;0;34;204;510,7;0;0;No;no;0;0;0;0;0;HI;405-2197;Hombre;70;No;Yes;No;0;No;  One Year   ;DIRECT DEBIT;17;565;;;2023/10/11;31/7/22;19;Bajo;14,90553831;7;Email;FALSO;Gaming;Stranger Things;No relevant issues
7236-MPXK;No;0;1;2;5;0;0;No;no;0;2;6;1;0;NY;335-2274;Hombre;35;No;No;Yes;2;No;  Month-to-Month   ;credit card;22;22;;;2021-02-14;23/7/23;25;Medio;18,18261649;8;SMS;FALSO;Running;Stranger Things;No relevant issues
5221-AYGI;Yes;1;1;6;9;6;26.4;Yes;no;6,6;5;1;1;0;RI;415-2865;Female;66;No;Yes;No;0;No;  Month-to-Month   ;direct debit;36;36;Attitude;Attitude of service provider;2023/01/01;12/9/22;88;Bajo;36,80235993;6;Teléfono;VERDADERO;Running;Game of Thrones;No relevant issues
2801-FIRU;No;0;71;328;853,1;284;873.3;Yes;no;174,7;0;35;1;0;IN;391-4279;Hombre;30;No;No;Yes;5;No;  Two Year   ;direct debit;46;3245;;;2023-02-26;13/8/23;6;Medio;51,48243327;1;Email;FALSO;Running;Game of Thrones;No relevant issues
5830-IBCE;Yes;1;24;68;166,7;96;247.2;Yes;no;61,8;0;1;1;0;TX;272-2489;Female;63;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;35;823;Price;Extra data charges;2022/09/07;14/6/21;61;Alto;38,99603946;2;SMS;VERDADERO;Reading;Breaking Bad;No relevant issues
1527-SXBH;No;0;51;244;768;204;637.5;Yes;yes;0;0;30;1;0;ND;255-4717;Female;33;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;32;1655;;;2022-04-18;27/6/20;86;Bajo;37,33514076;7;Teléfono;VERDADERO;Running;Breaking Bad;No relevant issues
8129-AXDZ;No;0;21;129;247,4;0;0;No;no;0;0;8;1;0;MT;385-7148;Female;59;No;No;No;0;Yes;  One Year   ;paper check;39;808;;;2021-03-10;12/7/23;67;Bajo;38,92028397;10;Teléfono;VERDADERO;Cooking;Friends;No relevant issues
8737-SETI;Yes;1;1;3;7;0;0;No;no;0;2;6;0;0;CT;380-3329;Hombre;41;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;34;34;Attitude;Attitude of support person;2022-02-10;12/5/20;52;Medio;31,97899265;9;SMS;FALSO;Running;Breaking Bad;No relevant issues
2950-LWNY;No;0;42;97;293,7;0;0;No;no;0;0;21;1;0;NJ;366-2273;Hombre;29;Yes;No;No;0;No;  One Year   ;CREDIT CARD;39;1641;;;2020-09-20;15/4/23;33;Alto;33,79243646;0;SMS;FALSO;Cooking;Breaking Bad;No relevant issues
5109-GIJD;No;0;9;43;135,7;27;98.1;Yes;no;24,5;0;8;1;0;MI;349-5617;Female;40;No;No;No;0;No;  One Year   ;credit card;36;327;;;2020-10-29;7/5/22;108;Alto;31,12875732;8;Email;FALSO;Reading;Friends;No relevant issues
2680-UVBL;No;0;51;114;305,2;0;0;No;no;0;1;4;1;0;GA;339-1927;Hombre;79;No;Yes;Yes;4;Yes;  Two Year   ;direct debit;37;1867;;;2022-06-19;30/5/21;58;Medio;39,88946125;10;Teléfono;VERDADERO;Running;Friends;No relevant issues
2475-OLNT;No;0;19;74;168,8;76;231.8;Yes;no;77,3;1;4;1;0;SD;338-2485;Hombre;64;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;49;918;;;2021/06/21;27/12/21;39;Alto;56,0933232;10;SMS;VERDADERO;Running;Breaking Bad;No relevant issues
7680-RLRV;No;0;40;200;476,2;0;0;No;no;0;0;9;1;0;AZ;409-3428;Hombre;57;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;47;1850;;;2021/09/10;24/7/23;45;Bajo;37,78005163;5;SMS;FALSO;Gaming;Breaking Bad;No relevant issues
2912-UWHS;Yes;1;2;11;28,6;8;17.6;Yes;no;5,9;1;26;1;0;WV;343-7313;Female;23;Yes;No;Yes;5;No;  Month-to-Month   ;credit card;24;49;Competitor;Competitor had better devices;2020-09-04;6/3/23;26;Medio;22,21142997;10;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
5618-ZLBH;No;0;71;142;352,5;0;0;No;no;0;2;3;1;0;NJ;342-8435;Hombre;42;No;No;Yes;5;Yes;  Two Year   ;CREDIT CARD;45;3202;;;2020-09-11;1/9/20;75;Alto;41,36456299;1;Email;VERDADERO;Reading;Game of Thrones;No relevant issues
0366-YFPL;No;0;6;20;57,3;0;0;No;no;0;0;0;0;0;MA;330-4195;Female;59;No;No;No;0;No;  Two Year   ;credit card;11;70;;;2022/12/29;23/2/21;19;Bajo;11,49568689;4;Email;FALSO;Reading;Friends;No relevant issues
5618-RYXI;No;0;25;45;122,6;0;0;No;no;0;3;1;1;0;NC;362-5968;Female;48;No;No;No;0;No;  Month-to-Month   ;credit card;30;725;;;2021/04/13;8/4/22;20;Alto;30,58107315;4;Teléfono;VERDADERO;Running;Breaking Bad;No relevant issues
9804-AROP;No;0;26;165;418,6;0;0;No;no;0;1;5;1;0;ME;405-5513;Female;72;No;Yes;No;0;No;  Two Year   ;DIRECT DEBIT;45;1173;;;2021/07/20;3/10/22;74;Medio;42,78478854;8;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
9998-HXKO;Yes;1;2;11;22,1;0;0;No;no;0;0;7;1;0;NJ;358-1921;Hombre;36;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;34;69;Competitor;Competitor made better offer;2022/02/02;28/3/21;11;Alto;27,96807204;3;Teléfono;VERDADERO;Gaming;Stranger Things;No relevant issues
9633-GBGP;No;0;1;2;6;4;13.7;Yes;no;2,7;0;11;1;0;NE;386-2195;Female;41;No;No;No;0;No;  Month-to-Month   ;credit card;17;17;;;2023/09/30;7/4/23;59;Alto;19,83492315;10;SMS;VERDADERO;Reading;Game of Thrones;No relevant issues
3977-PAQV;No;0;51;235;505,6;0;0;No;no;0;2;7;1;0;MN;386-3796;Female;38;No;No;No;0;No;  Two Year   ;paper check;39;1953;;;2020/05/12;23/10/21;99;Alto;35,71637894;6;Email;FALSO;Gaming;Game of Thrones;No relevant issues
1095-AGSP;Yes;1;38;143;611,2;152;395.2;Yes;no;79;0;28;1;0;VA;304-2250;Hombre;27;Yes;No;No;0;No;  One Year   ;CREDIT CARD;29;1100;Other;Don't know;2020-08-19;3/1/23;47;Alto;28,19235213;1;SMS;FALSO;Reading;Game of Thrones;No relevant issues
4749-BWVN;No;0;70;348;628,4;0;0;No;no;0;0;9;1;0;AZ;306-2844;Female;29;Yes;No;No;0;Yes;  Two Year   ;CREDIT CARD;58;4049;;;2023/03/19;20/1/20;96;Alto;46,6271596;9;SMS;FALSO;Gaming;Stranger Things;No relevant issues
9847-CXKS;Yes;1;1;6;12;0;0;No;no;0;3;0;0;0;KY;239-3814;Hombre;45;No;No;No;0;No;  Month-to-Month   ;paper check;11;11;Attitude;Attitude of service provider;2021-07-09;24/6/21;61;Medio;9,535165666;0;Teléfono;FALSO;Reading;Friends;No relevant issues
8798-PSYE;No;0;56;379;778,8;0;0;No;no;0;0;6;1;0;FL;394-9233;Female;84;No;Yes;No;0;Yes;  One Year   ;direct debit;63;3507;;;2021/06/25;17/4/21;5;Medio;60,71882171;8;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
2044-UCGH;Yes;1;22;89;285,7;0;0;No;no;0;4;6;1;0;AK;316-9298;Hombre;85;No;Yes;Yes;2;No;  Month-to-Month   ;PAPER CHECK;17;377;Other;Moved;2022/01/21;14/2/21;116;Medio;15,13168976;3;SMS;VERDADERO;Gaming;Friends;No relevant issues
0714-OKSR;No;0;21;45;106,2;0;0;No;no;0;0;28;1;0;VA;382-8323;Hombre;51;No;No;Yes;2;Yes;  Month-to-Month   ;direct debit;35;740;;;2020-07-17;4/8/21;93;Bajo;38,47125088;2;Teléfono;FALSO;Gaming;Breaking Bad;No relevant issues
2148-QDPR;No;0;70;307;700,8;0;0;No;no;0;0;8;1;0;TN;348-2009;Hombre;65;No;Yes;Yes;4;No;  Two Year   ;credit card;42;2944;;;2021-01-20;18/6/21;82;Medio;42,55607547;3;Email;VERDADERO;Cooking;Friends;No relevant issues
6380-CUML;No;0;70;123;280,6;280;686;Yes;no;343;0;6;1;0;ND;356-5936;Female;44;No;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;53;3698;;;2023/04/15;13/7/23;1;Bajo;47,14671659;5;Teléfono;FALSO;Running;Friends;No relevant issues
7032-KEVI;No;0;44;247;654,7;88;400.4;Yes;no;200,2;0;4;1;0;IA;344-6935;Female;36;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;55;2403;;;2021-09-13;7/11/20;100;Medio;51,59903442;9;Email;FALSO;Running;Friends;No relevant issues
8827-KNQN;No;0;25;110;330,2;125;172.5;Yes;yes;0;0;0;0;0;MD;399-5424;Hombre;46;No;No;Yes;6;No;  One Year   ;DIRECT DEBIT;7;187;;;2021-11-25;19/5/20;90;Alto;7,166783671;6;Teléfono;FALSO;Gaming;Friends;No relevant issues
9146-JNAV;Yes;1;47;131;326,1;0;0;No;no;0;2;4;1;0;DC;321-2015;Female;83;No;Yes;No;0;Yes;  Month-to-Month   ;direct debit;51;2376;Price;Price too high;2020-04-02;29/1/23;115;Medio;51,7996793;1;Teléfono;VERDADERO;Reading;Breaking Bad;No relevant issues
5095-KHLA;No;0;3;7;23,3;21;33.9;Yes;no;6,8;0;6;1;0;IN;383-4641;Hombre;31;No;No;No;0;Yes;  Month-to-Month   ;CREDIT CARD;18;46;;;2020-08-14;29/6/22;120;Medio;15,30378259;7;Teléfono;VERDADERO;Running;Friends;No relevant issues
5314-XGQJ;No;0;5;11;26,1;0;0;No;no;0;1;1;1;0;DE;390-1760;Hombre;49;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;42;219;;;2021/09/12;19/7/22;19;Bajo;49,03725862;10;SMS;FALSO;Running;Game of Thrones;No relevant issues
4126-EOSK;No;0;71;267;785,2;284;745.5;Yes;no;248,5;2;0;0;0;MO;355-2464;Hombre;24;Yes;No;Yes;3;No;  Two Year   ;direct debit;12;887;;;2022-11-02;6/10/22;54;Medio;11,46497399;6;Teléfono;FALSO;Reading;Friends;No relevant issues
4321-NLPT;No;0;37;156;548,3;0;0;No;no;0;0;8;1;0;MA;244-7747;Hombre;46;No;No;No;0;No;  Two Year   ;direct debit;33;1213;;;2022/08/13;25/10/22;92;Alto;36,56931199;1;Teléfono;VERDADERO;Cooking;Stranger Things;No relevant issues
5982-SGXW;No;0;62;107;247,3;0;0;No;no;0;0;5;1;0;ID;343-2144;Female;71;No;Yes;No;0;Yes;  Two Year   ;DIRECT DEBIT;56;3488;;;2022/12/16;3/3/23;83;Alto;61,97469243;4;Email;FALSO;Cooking;Stranger Things;No relevant issues
3650-CFDJ;No;0;5;10;27,3;0;0;No;no;0;0;3;1;0;NE;375-10221;Female;64;No;No;No;0;Yes;  Month-to-Month   ;direct debit;57;313;;;2023/07/28;11/10/22;9;Alto;51,59144033;5;Email;VERDADERO;Reading;Stranger Things;No relevant issues
6263-QXFY;No;0;5;29;77,9;0;0;No;no;0;0;14;1;0;OR;355-4383;Hombre;25;Yes;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;36;188;;;2022-01-16;8/12/23;93;Alto;32,27106989;4;Teléfono;VERDADERO;Cooking;Friends;No relevant issues
5833-ZJED;Yes;1;3;22;52,3;12;30;Yes;no;10;5;15;0;5;NC;333-7869;Hombre;35;No;No;No;0;Yes;  Month-to-Month   ;direct debit;58;190;Competitor;Competitor had better devices;2022-08-09;28/11/22;31;Alto;69,17132721;8;Email;FALSO;Running;Breaking Bad;No relevant issues
1854-BLUI;No;0;68;257;682;0;0;No;no;0;0;19;1;0;CO;388-8722;Hombre;21;Yes;No;No;0;Yes;  Two Year   ;CREDIT CARD;23;1571;;;2022-09-17;16/8/23;35;Bajo;18,47161221;7;Email;VERDADERO;Running;Game of Thrones;No relevant issues
0121-ANTV;No;0;60;147;301,3;300;492;Yes;no;123;0;4;1;0;PA;414-6739;Female;56;No;No;Yes;2;Yes;  One Year   ;direct debit;22;1313;;;2020-04-13;18/7/22;72;Medio;24,7635184;1;Teléfono;VERDADERO;Gaming;Friends;No relevant issues
4278-LBTT;No;0;68;181;540,2;0;0;No;no;0;0;18;1;0;ME;379-5878;Hombre;29;Yes;No;No;0;Yes;  Two Year   ;CREDIT CARD;50;3374;;;2023/03/15;2/4/20;8;Bajo;52,68404768;3;Teléfono;FALSO;Gaming;Stranger Things;No relevant issues
4733-KHRB;No;0;52;135;312,5;0;0;No;no;0;0;0;0;0;OH;322-3174;Female;40;No;No;Yes;3;No;  Two Year   ;credit card;6;317;;;2020-09-24;16/8/22;62;Medio;4,863479125;3;SMS;VERDADERO;Running;Stranger Things;No relevant issues
3301-OWZS;No;0;9;47;135,5;0;0;No;no;0;1;3;0;5;MI;284-3045;Hombre;78;No;Yes;No;0;No;  Two Year   ;DIRECT DEBIT;34;305;;;2021-07-19;21/6/20;62;Alto;31,5806072;8;Teléfono;VERDADERO;Reading;Game of Thrones;No relevant issues
5549-LJPR;Yes;1;38;196;492;0;0;No;no;0;2;1;1;0;AK;394-4548;Female;59;No;No;No;0;Yes;  One Year   ;direct debit;62;2347;Attitude;Attitude of support person;2023/10/01;14/12/23;101;Alto;64,37773027;3;Email;VERDADERO;Gaming;Game of Thrones;No relevant issues
